JOB_ID,TITLE,COMPANY,COUNTRY,SOURCE,URL,SALARY_MIN,SALARY_MAX,POSTED_DATE,COLLECTED_DATE
adzuna_5805474099,Contract Power BI Developer,Adria Solutions,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5805474099?utm_medium=api&utm_source=8413080e,79141.95,79141.95,2026-07-18,2026-08-07
adzuna_5826717385,Power BI Developer - IT,Alois Technologies Limited,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5826717385?utm_medium=api&utm_source=8413080e,104000.0,130000.0,2026-08-03,2026-08-07
adzuna_5822527558,Senior Power BI Developer/FP&A,JMF ASSOCIATES,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5822527558?utm_medium=api&utm_source=8413080e,80485.68,80485.68,2026-07-31,2026-08-07
adzuna_5811049018,Power BI Developer - OUTSIDE IR35,Henderson Scott,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5811049018?utm_medium=api&utm_source=8413080e,117000.0,130000.0,2026-07-22,2026-08-07
adzuna_5812679038,Tableau Developer,Harnham - Data & Analytics Recruitment,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5812679038?utm_medium=api&utm_source=8413080e,104000.0,130000.0,2026-07-23,2026-08-07
adzuna_5822593988,BI Analyst/Tableau Developer,INSIGHT INTERNATIONAL  Limited,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5822593988?utm_medium=api&utm_source=8413080e,49434.84,49434.84,2026-07-31,2026-08-07
adzuna_5670435548,Data Analyst (Tableau Developer),N Consulting Ltd,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5670435548?utm_medium=api&utm_source=8413080e,78000.0,91000.0,2026-03-18,2026-08-07
adzuna_5210480882,Product and Visualization Development lead,Citi,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5210480882?utm_medium=api&utm_source=8413080e,44260.9,44260.9,2025-05-22,2026-08-07
adzuna_5210482863,Process Expert - Finance,Siemens,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5210482863?utm_medium=api&utm_source=8413080e,36474.68,36474.68,2025-05-22,2026-08-07
adzuna_5761405668,Python Developer,Barclays,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5761405668?se=VIfWA6GS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=4968B5D6249FC278CEB527EE9695F91C8E4F7420,73953.8,73953.8,2026-06-12,2026-08-07
adzuna_5827868364,Python Developer,Alexander Mann Solutions - Contingency,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5827868364?utm_medium=api&utm_source=8413080e,54413.39,54413.39,2026-08-04,2026-08-07
adzuna_5830781580,Python Developer,Queen Square Recruitment Ltd,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5830781580?utm_medium=api&utm_source=8413080e,109200.0,109200.0,2026-08-06,2026-08-07
adzuna_5799931573,Python Developer,Brio Digital,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5799931573?utm_medium=api&utm_source=8413080e,143000.0,143000.0,2026-07-14,2026-08-07
adzuna_5119759219,Python developer,Enorth Staffing Limited,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5119759219?se=VIfWA6GS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=5E0ADDE6DFA785B35430EDEB488F2E1656DB2D70,64591.38,64591.38,2025-03-31,2026-08-07
adzuna_5798413735,BI Analyst II,Indeed,us,adzuna,https://www.adzuna.com/land/ad/5798413735?se=Eh7GAKaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=377B7B59BDB0301131F79D0846F36159468A1DC8,141742.44,141742.44,2026-07-12,2026-08-07
adzuna_5798413763,BI Analyst II,Indeed,us,adzuna,https://www.adzuna.com/land/ad/5798413763?se=Eh7GAKaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=A9D478F16EA1D7E5C18071FA77FB73FEC09A7142,145883.97,145883.97,2026-07-12,2026-08-07
adzuna_5798445316,BI Analyst II,Indeed,us,adzuna,https://www.adzuna.com/land/ad/5798445316?se=Eh7GAKaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=D95ED8A63137722B2FAF982813F5DDD2FDEB522F,137138.39,137138.39,2026-07-12,2026-08-07
adzuna_5798542361,BI Analyst II,Indeed,us,adzuna,https://www.adzuna.com/land/ad/5798542361?se=Eh7GAKaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=F99FD291C9B14E0052C98DB56A4B74578DCA1182,143229.4,143229.4,2026-07-13,2026-08-07
adzuna_5798434537,BI Analyst II,Indeed,us,adzuna,https://www.adzuna.com/land/ad/5798434537?se=Eh7GAKaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=05FDF5D22EF19C241D0E0B1A32DE6A3084594F15,156273.8,156273.8,2026-07-12,2026-08-07
adzuna_5826542902,Remote Data Analyst,Jobsultant Solutions,us,adzuna,https://www.adzuna.com/land/ad/5826542902?se=-KPM_KWS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=1C06C86BFA4F86A7B90980B90BBE7B2024FC4EF4,73465.89,73465.89,2026-08-03,2026-08-07
adzuna_5829017787,Data Analyst,Leidos,us,adzuna,https://www.adzuna.com/land/ad/5829017787?se=-KPM_KWS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=9D66B095B7A69717E9B0F728509026318CEBFB7B,88159.74,88159.74,2026-08-05,2026-08-07
adzuna_5820379113,"Data Analyst, Specialist",Vanguard,us,adzuna,https://www.adzuna.com/land/ad/5820379113?se=-KPM_KWS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=85428849AC6DB71F6EB78FFE8D0911847E0D3225,71369.29,71369.29,2026-07-29,2026-08-07
adzuna_5802478131,Financial Data Analyst,CAI,us,adzuna,https://www.adzuna.com/land/ad/5802478131?se=-KPM_KWS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=2BBDE377DAAD5EE4376E54A24A7D6A6BCCA0A7C3,77917.57,77917.57,2026-07-16,2026-08-07
adzuna_5831428836,Business Analyst,Robert Half,us,adzuna,https://www.adzuna.com/land/ad/5831428836?se=sE6f_qWS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=DF952FFE62FB46A8DADF6D6219E74C28FD391C98,41600.0,45760.0,2026-08-06,2026-08-07
adzuna_5826544630,Business Analyst,Hisense USA,us,adzuna,https://www.adzuna.com/land/ad/5826544630?se=sE6f_qWS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=27A3DA242A1C96466BF71DE48ECE27734C2367CD,92346.57,92346.57,2026-08-03,2026-08-07
adzuna_5826546235,Business Analyst,Versana,us,adzuna,https://www.adzuna.com/land/ad/5826546235?se=sE6f_qWS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=92B2DEE7E888518BA6D413BD7425B88B73A42F1B,79332.0,79332.0,2026-08-03,2026-08-07
adzuna_5831229460,Business Analyst,Axxess Consult Inc,us,adzuna,https://www.adzuna.com/land/ad/5831229460?se=sE6f_qWS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=A4D852AC4F00C9729C3306FED5084CEA5BF4E5AE,72971.17,72971.17,2026-08-06,2026-08-07
adzuna_5831229525,Business Analyst,Verra Mobility Corporation,us,adzuna,https://www.adzuna.com/land/ad/5831229525?se=sE6f_qWS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=7796986B0857A91C5A21F0328223ED468D6B6580,60905.36,60905.36,2026-08-06,2026-08-07
adzuna_5829864549,Business Analyst,Okta,us,adzuna,https://www.adzuna.com/land/ad/5829864549?se=sE6f_qWS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=A4CDE307F5B0C394A25BE0E3E99C37AE4286DE56,100007.7,100007.7,2026-08-05,2026-08-07
adzuna_5829864518,Business Analyst,Orion Innovation,us,adzuna,https://www.adzuna.com/land/ad/5829864518?se=sE6f_qWS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=CC4DFA1A96E1DB202BCDDA2FE3FD91221D9B42D9,78196.73,78196.73,2026-08-05,2026-08-07
adzuna_5830754632,Tableau Developer,Cliff Services Inc,us,adzuna,https://www.adzuna.com/land/ad/5830754632?se=CuCWEaaS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=DA88C0EBEE184AD524CF4ABA2E64803AE8CAFDC7,103947.72,103947.72,2026-08-06,2026-08-07
adzuna_5811474424,Tableau Developer,Nsight,us,adzuna,https://www.adzuna.com/land/ad/5811474424?se=CuCWEaaS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=C738FA43A70A7F6D22AF5A54D80BFCD2A2750C96,115304.59,115304.59,2026-07-22,2026-08-07
adzuna_5774196647,Tableau Developer,Software Guidance & Assistance,us,adzuna,https://www.adzuna.com/land/ad/5774196647?se=CuCWEaaS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=9671393E2EFE3CA9CDB93C59CDA2A3AAC6F9314F,82088.3,82088.3,2026-06-23,2026-08-07
adzuna_5774198644,Tableau Developer,Software Guidance & Assistance,us,adzuna,https://www.adzuna.com/land/ad/5774198644?se=CuCWEaaS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=F89D03B301F8E856A0D46544BEEE2A4F6733749A,101710.73,101710.73,2026-06-23,2026-08-07
adzuna_5826943599,Tableau Developer with Security Clearance,NorthHill Technology Resources,us,adzuna,https://www.adzuna.com/land/ad/5826943599?se=CuCWEaaS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=D51A0FC185F12CC60A33A87538F3902E3A5F281D,124965.63,124965.63,2026-08-03,2026-08-07
adzuna_5821220440,QA ANALYST,AaraTechnologies Inc,us,adzuna,https://www.adzuna.com/land/ad/5821220440?se=tknoGKaS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=3E19BB9C5D3EFD29581C860AF4933B7C0CF65070,61910.75,61910.75,2026-07-30,2026-08-07
adzuna_5822429043,QA ANALYST,AaraTechnologies Inc,us,adzuna,https://www.adzuna.com/land/ad/5822429043?se=tknoGKaS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=B3A93DC944CDFBE4881DD7B4C14A0E4536E2F91D,61644.1,61644.1,2026-07-31,2026-08-07
adzuna_5822617798,QA Analyst,"DatamanUSA, LLC",us,adzuna,https://www.adzuna.com/land/ad/5822617798?se=tknoGKaS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=A6B81C7DFDE1341E8E92DCD4C4B2F2D77776FF37,83373.77,83373.77,2026-07-31,2026-08-07
adzuna_5810922813,QA Analyst,NinthBrain,us,adzuna,https://www.adzuna.com/land/ad/5810922813?se=tknoGKaS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=6B7E922F4C4210C0D2F5F1FB06AA000CF916CBE5,72995.25,72995.25,2026-07-22,2026-08-07
adzuna_5832293330,QA Analyst,JConnect Inc,us,adzuna,https://www.adzuna.com/land/ad/5832293330?se=tknoGKaS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=76648968BAA8974E815901190058DF08931CDBB4,89650.16,89650.16,2026-08-07,2026-08-07
adzuna_5813640877,"Intern - Business Intelligence (Mission, KS)",Mercury Fiber,us,adzuna,https://www.adzuna.com/land/ad/5813640877?se=VjibBKaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=7882D20CF64C473397E7A7DC99F06F291009BF87,56225.42,56225.42,2026-07-24,2026-08-07
adzuna_5822094811,Business Intelligence Analyst,Averro,us,adzuna,https://www.adzuna.com/land/ad/5822094811?se=VjibBKaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=5479624E1948C31EEA7CD4641FA5E0D1131AEAC4,89126.49,89126.49,2026-07-31,2026-08-07
adzuna_5817070422,Business Intelligence Director,Alliance Franchise Brands,us,adzuna,https://www.adzuna.com/land/ad/5817070422?se=VjibBKaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=4C76FAA733FE13034537E7582A7A734B35A6A288,113470.31,113470.31,2026-07-26,2026-08-07
adzuna_5817070809,Business Intelligence Manager,CSP,us,adzuna,https://www.adzuna.com/land/ad/5817070809?se=VjibBKaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=C94513450DFBD8A675BAE47FE82A3730A21BE638,184615.22,184615.22,2026-07-26,2026-08-07
adzuna_5814717254,Business Intelligence Manager,S+H Search,us,adzuna,https://www.adzuna.com/land/ad/5814717254?se=VjibBKaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=6B4E3E8C33F2C4DC51A0EC28C01CCABEBC8FE206,110673.09,110673.09,2026-07-24,2026-08-07
adzuna_5826551006,Junior Data Analyst,Sparks Wiz Limited,us,adzuna,https://www.adzuna.com/land/ad/5826551006?se=brbAAqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=935A175F628E172BF20DEC899A07F6BB1A279C14,56659.16,56659.16,2026-08-03,2026-08-07
adzuna_5820968410,Junior Data Analyst,Hart,us,adzuna,https://www.adzuna.com/details/5820968410?utm_medium=api&utm_source=8413080e,69139.91,69139.91,2026-07-30,2026-08-07
adzuna_5731295163,Junior Data Analyst,TSTC,us,adzuna,https://www.adzuna.com/details/5731295163?utm_medium=api&utm_source=8413080e,50000.0,75000.0,2026-05-16,2026-08-07
adzuna_5820663737,Junior Data Analyst,Hart,us,adzuna,https://www.adzuna.com/details/5820663737?utm_medium=api&utm_source=8413080e,81339.57,81339.57,2026-07-29,2026-08-07
adzuna_5801215138,"Senior Director, Business Intelligence & Analytics",University of Massachusetts Amherst Foundation,us,adzuna,https://www.adzuna.com/land/ad/5801215138?se=VjibBKaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=4951BD38934D22C4D765C1797867DC655DC5AAAB,98210.39,98210.39,2026-07-15,2026-08-07
adzuna_5831650759,Business Intelligence Manager,Butcher Power Products,us,adzuna,https://www.adzuna.com/land/ad/5831650759?se=VjibBKaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=520FE5000D950A4C3AEA3986331F751BDA42F58F,131581.55,131581.55,2026-08-07,2026-08-07
adzuna_5831919806,Business Intelligence Manager,Butcher Power Products,us,adzuna,https://www.adzuna.com/land/ad/5831919806?se=VjibBKaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=B41DC85E53E91ED2B0E3DECD694368AABE66F2D2,125000.0,155000.0,2026-08-07,2026-08-07
adzuna_5824488009,Business Intelligence Developer,Cyntergy,us,adzuna,https://www.adzuna.com/land/ad/5824488009?se=VjibBKaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=1C7C7D0014FC57CA1A7A0D67323B38CF6BE95DD3,98000.0,125000.0,2026-08-01,2026-08-07
adzuna_5816441128,Business Intelligence Development Lead,J.P. Morgan,us,adzuna,https://www.adzuna.com/land/ad/5816441128?se=VjibBKaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=463D7D3B82A9888DC4CA13829C088014F6492E2E,105508.46,105508.46,2026-07-26,2026-08-07
adzuna_5820136692,Business Intelligence Manager,"Pyramid Consulting, Inc.",us,adzuna,https://www.adzuna.com/land/ad/5820136692?se=VjibBKaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=00ED72296D106D5705AA6F37B72E1DA2745DF9C2,103005.6,103005.6,2026-07-29,2026-08-07
adzuna_5798431111,BI Analyst II,Indeed,us,adzuna,https://www.adzuna.com/land/ad/5798431111?se=Eh7GAKaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=EDA7B302821441CA0231E0EB525A7211BF51D197,137504.81,137504.81,2026-07-12,2026-08-07
adzuna_5798432043,BI Analyst II,Indeed,us,adzuna,https://www.adzuna.com/land/ad/5798432043?se=Eh7GAKaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=3F1F0DAC83D73987BD50304A005D906C1FA9AE03,136174.5,136174.5,2026-07-12,2026-08-07
adzuna_5798435656,BI Analyst II,Indeed,us,adzuna,https://www.adzuna.com/land/ad/5798435656?se=Eh7GAKaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=0B51F924D110C6728CFE8FF19EC20E4555E82CEA,143889.58,143889.58,2026-07-12,2026-08-07
adzuna_5798541911,BI Analyst II,Indeed,us,adzuna,https://www.adzuna.com/land/ad/5798541911?se=Eh7GAKaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=F4FCCDE9EE204C7A93BD597A664D0A76F46401F3,201394.38,201394.38,2026-07-13,2026-08-07
adzuna_5798445271,BI Analyst II,Indeed,us,adzuna,https://www.adzuna.com/land/ad/5798445271?se=Eh7GAKaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=7B222B180A4CA7DDF60D6F350F02323B73F29FCB,175200.22,175200.22,2026-07-12,2026-08-07
adzuna_5813878865,Senior Research Python Developer,Hays Specialist Recruitment Limited,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5813878865?se=VIfWA6GS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=D9DD54AAE3D68B4523A981B4397266A20432D01C,260000.0,286000.0,2026-07-24,2026-08-07
adzuna_5817322318,Senior Python Developer Cyber Security,Client Server,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5817322318?se=VIfWA6GS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=AAE56D1BD2C4460AEE950C2A9C8E917A1B20099B,80000.0,80000.0,2026-07-27,2026-08-07
adzuna_5818735942,Python Developer,Brio Digital,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5818735942?utm_medium=api&utm_source=8413080e,0.0,143000.0,2026-07-28,2026-08-07
adzuna_5798861445,Python Developer,Noir,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5798861445?utm_medium=api&utm_source=8413080e,42000.0,62000.0,2026-07-13,2026-08-07
adzuna_5119758651,Python Developer,Enorth Staffing Limited,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5119758651?se=VIfWA6GS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=291A748B28BE3D665203F9D0FCD4BEB3D49054D5,58508.86,58508.86,2025-03-31,2026-08-07
adzuna_5811055378,Machine Learning Engineer (Mid-Snr),Deep.Meta,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5811055378?utm_medium=api&utm_source=8413080e,58613.97,58613.97,2026-07-22,2026-08-07
adzuna_5815071544,AI Engineer / Machine Learning Engineer / Generative AI Engineer (Azure),Sainsbury's DTD,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5815071544?se=KB14DKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=E1DDCDF21D3FAFCB1E314CC7671FF13FB20C73D8,57521.34,57521.34,2026-07-25,2026-08-07
adzuna_5831512440,Junior AI Engineer / Machine Learning Engineer no experience needed,NEWTO TRAINING LIMITED,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5831512440?se=KB14DKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=695A26C7FBC513F7377AD8164825EC8EE6DBDA04,65000.0,65000.0,2026-08-07,2026-08-07
adzuna_5831512429,Junior AI Engineer / Machine Learning Engineer no experience needed,NEWTO TRAINING LIMITED,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5831512429?se=KB14DKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=F31C1CA86938DDD2BB97C6B38B824A3E04066FA8,65000.0,65000.0,2026-08-07,2026-08-07
adzuna_5826615177,Research Analyst,Chambers and Partners,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5826615177?utm_medium=api&utm_source=8413080e,43398.4,43398.4,2026-08-03,2026-08-07
adzuna_5817569584,Data Scientist,Ocho,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5817569584?se=5nB0CKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=4F4CE7F64D5024622B432A2A7D599FAD5E5468BE,85000.0,85000.0,2026-07-27,2026-08-07
adzuna_5823190195,Senior Data Scientist,Sirius Analysis Limited,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5823190195?se=5nB0CKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=3C9EF4DEBAB09539EE69AE8B86590F693984CF39,25.0,25.0,2026-08-01,2026-08-07
adzuna_5831302839,Data Scientist,WEETABIX LIMITED,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5831302839?se=5nB0CKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=87420745180AB4E076AC87626AEF292F9A69C31D,46283.12,46283.12,2026-08-07,2026-08-07
adzuna_5829131482,Data Scientist II,AXA Insurance Ltd.,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5829131482?se=5nB0CKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=623290C4D091EA554E185B7D6991DF4AFB8A3452,45000.0,45000.0,2026-08-05,2026-08-07
adzuna_5827853914,Data Scientist,Method Resourcing,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5827853914?utm_medium=api&utm_source=8413080e,60000.0,70000.0,2026-08-04,2026-08-07
adzuna_5812591329,Data Science Manager,Salt,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5812591329?se=5nB0CKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=B77086A7D40AA2972BC3ED751E39FB6EC438C5BA,100000.0,100000.0,2026-07-23,2026-08-07
adzuna_5821653503,Data Science Manager,WRK DIGITAL LTD,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5821653503?se=5nB0CKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=4FBA06C857D860AEB82AFA6E98E43A405C1658CE,70000.0,70000.0,2026-07-30,2026-08-07
adzuna_5830191010,Data Scientist,AXA,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5830191010?se=5nB0CKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=30BF6BA7EC6EA003864D0FEEC9C622910B5B152F,66782.71,66782.71,2026-08-06,2026-08-07
adzuna_5825453050,Data Scientist,Vitality,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5825453050?se=5nB0CKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=4FFEA211AA118E1EE5B121F9A21034131DF9224F,49880.89,49880.89,2026-08-02,2026-08-07
adzuna_5809635178,Data Scientist,BAE Systems Digital Intelligence,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5809635178?se=5nB0CKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=B26A891163A21CEA6899F12715DB79749DF83A89,69412.24,69412.24,2026-07-21,2026-08-07
adzuna_5832273724,Lead ETL Developer,Rivago infotech inc,us,adzuna,https://www.adzuna.com/land/ad/5832273724?se=pvawDaaS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=8EDC5EE6EF76CD5546D74A204A985AD32AD51F16,141688.78,141688.78,2026-08-07,2026-08-07
adzuna_5791193818,Senior ETL Developer,9th Way Insignia,us,adzuna,https://www.adzuna.com/land/ad/5791193818?se=pvawDaaS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=8B4E2EADC518A112C1D6E877D81C2E851174AC41,160438.86,160438.86,2026-07-07,2026-08-07
adzuna_5832286570,Junior ETL Developer,Brooksource,us,adzuna,https://www.adzuna.com/land/ad/5832286570?se=pvawDaaS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=5B731C98C483657E49FCC6F6E62FFB539FA1A2EF,82859.02,82859.02,2026-08-07,2026-08-07
adzuna_5830840261,Lead ETL Developer,HUMAC INC.,us,adzuna,https://www.adzuna.com/land/ad/5830840261?se=pvawDaaS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=8F6D5CF8A5E19E4771F7E20875DB1A0E086713B3,92288.55,92288.55,2026-08-06,2026-08-07
adzuna_5829058820,Senior ETL Developer,Apex Systems,us,adzuna,https://www.adzuna.com/land/ad/5829058820?se=pvawDaaS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=CD10CD19E1F29EB3DB7629126E141463A5B43F10,93442.78,93442.78,2026-08-05,2026-08-07
adzuna_5827013654,"Data Scientist, Senior","BOOZ, ALLEN & HAMILTON, INC.",us,adzuna,https://www.adzuna.com/land/ad/5827013654?se=9Gc6FaaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=FB7497A79AB5A9308CD0F4A94F0052B2AC0194BF,186406.84,186406.84,2026-08-03,2026-08-07
adzuna_5826900825,"Data Scientist, Senior","BOOZ, ALLEN & HAMILTON, INC.",us,adzuna,https://www.adzuna.com/land/ad/5826900825?se=9Gc6FaaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=48D61567B384AE96007F7F823115B480FF93DF39,150516.69,150516.69,2026-08-03,2026-08-07
adzuna_5789985191,Data Scientist,MANTECH,us,adzuna,https://www.adzuna.com/land/ad/5789985191?se=9Gc6FaaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=ECDE68B23D3AC312E311C3894F422B9A35507C99,112013.98,112013.98,2026-07-06,2026-08-07
adzuna_5792991528,Data Scientist,MANTECH,us,adzuna,https://www.adzuna.com/land/ad/5792991528?se=9Gc6FaaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=8153E7478DECFDC1171862ABD6C9D22DA42C2FBC,103764.39,103764.39,2026-07-08,2026-08-07
adzuna_5817696405,Data Scientist,MANTECH,us,adzuna,https://www.adzuna.com/land/ad/5817696405?se=9Gc6FaaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=E9EFEB2C3A8995053BDB9D0440DD78E5568C8C77,108394.18,108394.18,2026-07-27,2026-08-07
adzuna_5831236995,Lead ETL Developer,Rivago infotech inc,us,adzuna,https://www.adzuna.com/land/ad/5831236995?se=pvawDaaS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=3F186B72CDB7887F023872595B90B97501119E57,146903.12,146903.12,2026-08-06,2026-08-07
adzuna_5812563332,Senior ETL Developer,VBeyond Corporation,us,adzuna,https://www.adzuna.com/land/ad/5812563332?se=pvawDaaS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=F66F440D30AAB2023371C022494D9A57A0CCF82F,115856.39,115856.39,2026-07-23,2026-08-07
adzuna_5795014605,ETL Developer,Insight Global,us,adzuna,https://www.adzuna.com/land/ad/5795014605?se=pvawDaaS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=F6D99A7A3FD8F422E59B3A18D5A58D37C25BDAE0,106117.87,106117.87,2026-07-09,2026-08-07
adzuna_5822371315,Power BI Developer,ElevaIT Solutions,us,adzuna,https://www.adzuna.com/land/ad/5822371315?se=tD3SD6aS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=DDE29A22F1144ECF3873F3915A3C111CE34BF7AC,65641.34,65641.34,2026-07-31,2026-08-07
adzuna_5831828959,Power BI Developer,i-TEK Solutions,us,adzuna,https://www.adzuna.com/land/ad/5831828959?se=tD3SD6aS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=F373728846B1CAC9C8F64F5C05E16935D5D64B09,85043.71,85043.71,2026-08-07,2026-08-07
adzuna_5799204511,Senior GEOINT Data Scientist,ManTech International,us,adzuna,https://www.adzuna.com/land/ad/5799204511?se=9Gc6FaaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=98E697DAA028C0E75853CE621A880653C6B8CF43,140000.0,180000.0,2026-07-13,2026-08-07
