JOB_ID,TITLE,COMPANY,COUNTRY,SOURCE,SALARY_MIN,SALARY_MAX,POSTED_DATE,COLLECTED_DATE,SKILL_NAME
adzuna_5828655542,SQL Developer,ManpowerGroup,us,adzuna,167819.84,167819.84,2026-08-04,2026-08-07,SQL
adzuna_5817560236,IT Database Administrator,First Horizon Bank,us,adzuna,113240.05,113240.05,2026-07-27,2026-08-07,SQL
adzuna_5817560236,IT Database Administrator,First Horizon Bank,us,adzuna,113240.05,113240.05,2026-07-27,2026-08-07,Azure
adzuna_5832287065,Data Engineer,TEKsystems,us,adzuna,121070.49,121070.49,2026-08-07,2026-08-07,ETL
adzuna_5832287065,Data Engineer,TEKsystems,us,adzuna,121070.49,121070.49,2026-08-07,2026-08-07,Power BI
adzuna_5832287065,Data Engineer,TEKsystems,us,adzuna,121070.49,121070.49,2026-08-07,2026-08-07,Python
adzuna_5832287065,Data Engineer,TEKsystems,us,adzuna,121070.49,121070.49,2026-08-07,2026-08-07,Azure
adzuna_5791193182,ETL Developer,9th Way Insignia,us,adzuna,150368.48,150368.48,2026-07-07,2026-08-07,ETL
adzuna_5811202108,ETL Developer,Cliff Services Inc,us,adzuna,76578.59,76578.59,2026-07-22,2026-08-07,ETL
adzuna_5811202108,ETL Developer,Cliff Services Inc,us,adzuna,76578.59,76578.59,2026-07-22,2026-08-07,SQL
adzuna_5811202108,ETL Developer,Cliff Services Inc,us,adzuna,76578.59,76578.59,2026-07-22,2026-08-07,Python
adzuna_5831231467,ETL Developer,QUANTUM TECHNOLOGIES LLC,us,adzuna,158833.64,158833.64,2026-08-06,2026-08-07,ETL
adzuna_5828149964,ETL Developer,"Innova Solutions, Inc",us,adzuna,59057.46,59057.46,2026-08-04,2026-08-07,ETL
adzuna_5828149964,ETL Developer,"Innova Solutions, Inc",us,adzuna,59057.46,59057.46,2026-08-04,2026-08-07,SQL
adzuna_5814241728,ETL Developer,Futuremindz llc,us,adzuna,122968.4,122968.4,2026-07-24,2026-08-07,ETL
adzuna_5814241728,ETL Developer,Futuremindz llc,us,adzuna,122968.4,122968.4,2026-07-24,2026-08-07,SQL
adzuna_5832272443,ETL Developer,"York Solutions, LLC",us,adzuna,96640.67,96640.67,2026-08-07,2026-08-07,ETL
adzuna_5830860977,ETL Developer,TekShapers,us,adzuna,156396.06,156396.06,2026-08-06,2026-08-07,ETL
adzuna_5820119954,Database Administrator,"ArnAmy, Inc.",us,adzuna,74699.78,74699.78,2026-07-29,2026-08-07,SQL
adzuna_5820119954,Database Administrator,"ArnAmy, Inc.",us,adzuna,74699.78,74699.78,2026-07-29,2026-08-07,Azure
adzuna_5820119954,Database Administrator,"ArnAmy, Inc.",us,adzuna,74699.78,74699.78,2026-07-29,2026-08-07,Agile
adzuna_5820119954,Database Administrator,"ArnAmy, Inc.",us,adzuna,74699.78,74699.78,2026-07-29,2026-08-07,Java
adzuna_5820119954,Database Administrator,"ArnAmy, Inc.",us,adzuna,74699.78,74699.78,2026-07-29,2026-08-07,AWS
adzuna_5820119954,Database Administrator,"ArnAmy, Inc.",us,adzuna,74699.78,74699.78,2026-07-29,2026-08-07,Scrum
adzuna_5831263372,Database Administrator,Alpha Omega Integration LLC,us,adzuna,113798.13,113798.13,2026-08-06,2026-08-07,SQL
adzuna_5821431407,Database Administrator,Brilliant Infotech Inc.,us,adzuna,82961.17,82961.17,2026-07-30,2026-08-07,SQL
adzuna_5821431407,Database Administrator,Brilliant Infotech Inc.,us,adzuna,82961.17,82961.17,2026-07-30,2026-08-07,AWS
adzuna_5829491736,Database Administrator,"SystemDomain, Inc.",us,adzuna,87719.61,87719.61,2026-08-05,2026-08-07,SQL
adzuna_5829491736,Database Administrator,"SystemDomain, Inc.",us,adzuna,87719.61,87719.61,2026-08-05,2026-08-07,Azure
adzuna_5829491736,Database Administrator,"SystemDomain, Inc.",us,adzuna,87719.61,87719.61,2026-08-05,2026-08-07,AWS
adzuna_5830746305,Database Administrator,V2Soft,us,adzuna,89447.85,89447.85,2026-08-06,2026-08-07,SQL
adzuna_5830746305,Database Administrator,V2Soft,us,adzuna,89447.85,89447.85,2026-08-06,2026-08-07,Azure
adzuna_5830746305,Database Administrator,V2Soft,us,adzuna,89447.85,89447.85,2026-08-06,2026-08-07,AWS
adzuna_5830838876,Database Administrator,Kforce Technology Staffing,us,adzuna,148490.69,148490.69,2026-08-06,2026-08-07,SQL
adzuna_5810192732,DataBase Administrator,Auburn Technical Svcs Group,us,adzuna,79259.86,79259.86,2026-07-21,2026-08-07,SQL
adzuna_5818726380,Database Administrator,Stefanini,us,adzuna,117028.38,117028.38,2026-07-28,2026-08-07,Agile
adzuna_5826794170,Database Administrator,Kforce Technology Staffing,us,adzuna,159697.42,159697.42,2026-08-03,2026-08-07,SQL
adzuna_5832298907,Data Engineer,DCI Solutions,us,adzuna,160000.0,260000.0,2026-08-07,2026-08-07,Spark
adzuna_5807302172,DATA ANALYST,EverIT Solutions Limited,gb,adzuna,31000.0,31000.0,2026-07-19,2026-08-07,ETL
adzuna_5829585484,Finance Data Analyst,Orka Financial,gb,adzuna,30000.0,35000.0,2026-08-05,2026-08-07,Excel
adzuna_5832274608,Data Analyst,Workshop Recruitment,gb,adzuna,32000.0,40000.0,2026-08-07,2026-08-07,Power BI
remoteok_1136245,Professional,Pak Business World,remote,remoteok,0.0,0.0,,2026-08-07,Machine Learning
remoteok_1136132,Speculative application,Amann Girrbach MEA &amp; Turkey,remote,remoteok,0.0,0.0,,2026-08-07,Statistics
remoteok_1136227,Go South Coast,Kent Country,remote,remoteok,0.0,0.0,,2026-08-07,Statistics
adzuna_5827093707,BI Reporting Analyst,Essential Recruitment,gb,adzuna,55000.0,55000.0,2026-08-04,2026-08-07,Power BI
adzuna_5827093707,BI Reporting Analyst,Essential Recruitment,gb,adzuna,55000.0,55000.0,2026-08-04,2026-08-07,SQL
adzuna_5827093707,BI Reporting Analyst,Essential Recruitment,gb,adzuna,55000.0,55000.0,2026-08-04,2026-08-07,Python
adzuna_5827093707,BI Reporting Analyst,Essential Recruitment,gb,adzuna,55000.0,55000.0,2026-08-04,2026-08-07,Azure
adzuna_5827093707,BI Reporting Analyst,Essential Recruitment,gb,adzuna,55000.0,55000.0,2026-08-04,2026-08-07,JavaScript
adzuna_5808309936,Junior Power BI Analyst,Gleeson Recruitment Group,gb,adzuna,52000.0,52000.0,2026-07-20,2026-08-07,Power BI
adzuna_5814227787,BI Analyst,Erin Associates,gb,adzuna,32000.0,35000.0,2026-07-24,2026-08-07,R
